"withinblocktrial","block","block_repetition","rt","resp","cor","cresp","conf_press","cj","rtconf","coherence","metacognition","slow_trial","manipulation","sub","age","gender","handedness","X","batch","check1","check2","check3","check4"
35,10,1,0.784682599999542,"['c']",1,"left","['e']",1,0.210471999999754,0.4,1,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
36,10,1,1.63490509999974,"['c']",1,"left","['e']",1,0.731416399999944,0.1,1,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
37,10,1,1.36771839999983,"['c']",1,"left","['u']",0,0.457844999999907,0.1,0,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
38,10,1,2.96788699999979,"['n']",1,"right","['u']",0,0.596621300000152,0.2,0,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
39,10,1,0.818076000000474,"['c']",1,"left","['e']",1,0.461272499999723,0.4,1,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
40,10,1,0.882817199999408,"['n']",1,"right","['u']",0,0.458408299999974,0.4,0,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
41,10,1,0.968346900000142,"['c']",1,"left","['e']",1,0.467896999999539,0.4,1,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
42,10,1,2.26796190000005,"['c']",1,"left","['u']",0,0.712923799999771,0.1,0,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
43,10,1,3.41780449999987,"['n']",1,"right","['u']",0,0.806235500000184,0.2,0,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
44,10,1,3.23308530000031,"['n']",1,"right","['u']",0,0.344116499999473,0.4,0,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
45,10,1,2.60187350000069,"['n']",1,"right","['u']",0,1.5894158000001,0.2,0,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
46,10,1,1.78322050000043,"['n']",1,"right","['u']",0,0.528524400000606,0.2,0,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
47,10,1,2.98416410000027,"['n']",1,"right","['u']",0,0.422241799999938,0.4,0,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
48,10,1,2.40158729999985,"['n']",1,"right","['e']",1,0.903930299999956,0.4,1,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
49,10,1,1.15032669999982,"['n']",0,"left","['e']",1,0.824483399999735,0.2,0,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
50,10,1,1.83371559999978,"['n']",1,"right","['e']",1,0.608592399999907,0.4,1,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
51,10,1,1.81675189999987,"['n']",1,"right","['e']",1,1.37893689999964,0.4,1,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
52,10,1,1.91724369999974,"['c']",1,"left","['e']",1,0.657008900000619,0.2,1,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
53,10,1,1.48419689999992,"['c']",0,"right","['u']",0,0.349892200000795,0.1,1,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
54,10,1,1.33481990000018,"['c']",0,"right","['u']",0,0.348916899999494,0.2,1,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
55,10,1,4.38455609999983,"['c']",0,"right","['u']",0,0.322326099999373,0.2,1,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
56,10,1,3.26756790000036,"['c']",1,"left","['u']",0,0.30923840000014,0.1,0,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
57,10,1,1.26813579999998,"['c']",1,"left","['u']",0,0.328962399999909,0.4,0,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
58,10,1,1.4678758,"['c']",1,"left","['u']",0,1.28313960000014,0.1,0,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
59,10,1,1.8179011000002,"['c']",1,"left","['u']",0,0.442441999999573,0.2,0,0,"AccAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
0,11,1,0.801002500000322,"['c']",0,"right","['u']",0,2.26071740000043,0.2,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
1,11,1,0.551075999999739,"['n']",1,"right","['e']",1,0.711055400000077,0.4,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
2,11,1,0.83357949999936,"['c']",1,"left","['u']",0,1.51653499999975,0.2,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
3,11,1,1.88356560000011,"['c']",1,"left","['u']",0,1.55896119999943,0.1,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
4,11,1,1.18428310000036,"['n']",1,"right","['u']",0,1.80365119999988,0.4,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
5,11,1,0.468096399999922,"['c']",1,"left","['e']",1,0.691234099999747,0.4,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
6,11,1,1.70086139999967,"['n']",1,"right","['u']",0,0.534564900000078,0.4,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
7,11,1,1.61765719999948,"['n']",1,"right","['e']",1,0.62649539999984,0.2,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
8,11,1,2.0509904999999,"['c']",1,"left","['e']",1,0.682493300000715,0.4,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
9,11,1,3.18344859999979,"['n']",1,"right","['u']",0,1.02680210000017,0.4,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
10,11,1,0.799553200000446,"['c']",1,"left","['u']",0,0.621268799999598,0.2,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
11,11,1,2.98545580000064,"['c']",1,"left","['e']",1,0.622353699999621,0.1,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
12,11,1,0.667552099999739,"['c']",1,"left","['u']",0,1.08546999999999,0.1,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
13,11,1,0.768320900000617,"['c']",1,"left","['e']",1,0.501772199999323,0.4,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
14,11,1,1.48433759999989,"['c']",0,"right","['u']",0,0.409657799999877,0.4,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
15,11,1,1.35158039999988,"['c']",1,"left","['u']",0,0.581105399999615,0.4,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
16,11,1,1.81750280000051,"['c']",0,"right","['u']",0,0.503710299999511,0.1,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
17,11,1,3.8999459000006,"['n']",1,"right","['u']",0,0.699338999999782,0.1,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
18,11,1,1.88438159999987,"['n']",0,"left","['e']",1,0.77436839999973,0.4,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
19,11,1,2.28290740000011,"['n']",0,"left","['u']",0,0.35099160000027,0.1,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
20,11,1,0.501281200000449,"['c']",1,"left","['u']",0,1.3583021000004,0.2,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
21,11,1,0.767991800000345,"['n']",0,"left","['e']",1,2.07542839999951,0.1,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
22,11,1,0.652772499999628,"['c']",1,"left","['e']",1,0.78532770000038,0.4,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
23,11,1,1.28314920000048,"['n']",1,"right","['u']",0,0.480957699999635,0.1,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
25,11,1,0.700416300000143,"['c']",1,"left","['u']",0,0.591359399999419,0.4,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
26,11,1,0.917846800000007,"['n']",1,"right","['e']",1,0.228857799999787,0.2,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
27,11,1,1.34938229999989,"['n']",1,"right","['u']",0,0.281261899999663,0.2,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
28,11,1,1.39919609999924,"['n']",1,"right","['e']",1,0.36030750000009,0.2,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
29,11,1,0.699946300000192,"['n']",1,"right","['e']",1,0.320475099999385,0.2,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
30,11,1,2.6832402,"['n']",1,"right","['e']",1,0.122828200000185,0.1,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
31,11,1,0.869057099999736,"['n']",1,"right","['e']",1,0.324526299999889,0.2,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
32,11,1,0.949737199999618,"['c']",1,"left","['e']",1,0.804340800000318,0.4,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
33,11,1,0.815973599999779,"['n']",1,"right","['e']",1,0.519050900000366,0.2,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
34,11,1,0.916556500000297,"['n']",1,"right","['e']",1,0.942903400000432,0.2,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
35,11,1,0.966837699999815,"['n']",0,"left","['e']",1,0.549840900000163,0.1,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
36,11,1,1.00113409999994,"['n']",1,"right","['u']",0,0.553274799999599,0.1,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
37,11,1,1.33384350000051,"['n']",1,"right","['u']",0,1.98453989999962,0.4,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
38,11,1,1.58338189999995,"['n']",1,"right","['u']",0,3.38088140000036,0.4,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
39,11,1,1.43335669999942,"['c']",0,"right","['u']",0,0.662666700000045,0.1,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
40,11,1,0.634527400000479,"['c']",1,"left","['e']",1,0.644421999999395,0.1,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
41,11,1,0.634601199999452,"['c']",0,"right","['u']",0,0.740021999999954,0.1,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
42,11,1,1.0007054000007,"['c']",1,"left","['u']",0,0.577024499999425,0.1,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
43,11,1,1.21805420000055,"['c']",1,"left","['u']",0,0.908457999999882,0.1,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
44,11,1,0.91707790000055,"['n']",1,"right","['u']",0,1.17384260000017,0.2,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
45,11,1,0.801128000000062,"['n']",1,"right","['u']",0,0.569467199999963,0.2,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
46,11,1,0.567248800000016,"['n']",0,"left","['u']",0,0.574530799999593,0.1,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
47,11,1,0.483285000000251,"['c']",1,"left","['e']",1,0.599310399999922,0.2,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
48,11,1,0.600905799999964,"['n']",0,"left","['e']",1,0.728605299999799,0.2,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
49,11,1,0.651155999999901,"['n']",1,"right","['e']",1,0.419621100000768,0.4,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
50,11,1,0.651209499999823,"['n']",1,"right","['e']",1,0.731239799999457,0.2,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
51,11,1,1.03455570000006,"['c']",1,"left","['e']",1,0.534892100000434,0.1,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
52,11,1,0.717878600000404,"['c']",1,"left","['e']",1,0.807316099999298,0.2,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
53,11,1,0.501129199999923,"['c']",1,"left","['e']",1,1.62156359999972,0.4,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
54,11,1,0.400574400000551,"['c']",1,"left","['u']",0,1.07999970000037,0.2,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
55,11,1,0.618434800000614,"['c']",1,"left","['e']",1,0.661626300000535,0.4,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
56,11,1,0.5845532000003,"['n']",1,"right","['u']",0,0.918035699999564,0.1,0,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
57,11,1,0.651034599999548,"['c']",1,"left","['e']",1,0.665417799999886,0.4,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
58,11,1,0.584445599999526,"['n']",0,"left","['u']",0,0.713762399999723,0.2,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
59,11,1,0.451121099999909,"['n']",1,"right","['e']",1,0.493606800000634,0.4,1,0,"FastAcc",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
0,12,1,0.551170499999898,"['n']",1,"right","['e']",1,0.181098300000485,0.4,1,0,"FastFast",8,18,"Woman","Right",NA,5,TRUE,TRUE,TRUE,TRUE
